user_id,signup_date,gender,age,region
U101991,2025-01-25,Male,43,Western
U101992,2025-05-24,Female,30,Eastern
U101993,2024-09-20,Male,48,Western
U101994,2025-04-28,Female,51,Ashanti
U101995,2025-01-02,Male,56,Greater Accra
U101996,2024-10-08,Female,20,Volta
U101997,2025-05-31,Female,25,Ashanti
U101998,2024-12-19,Male,40,Greater Accra
U101999,2025-03-29,Female,31,Ashanti
U102000,2025-01-25,Male,44,Eastern
U102001,2025-04-28,Female,46,Western
U102002,2025-03-31,Female,56,Ashanti
U102003,2024-07-29,Female,56,Greater Accra
U102004,2025-06-28,Female,18,Eastern
U102005,2025-03-29,Male,34,Volta
U102006,2024-08-25,Female,58,Eastern
U102007,2024-12-25,Female,47,Western
U102008,2025-04-23,Male,30,Eastern
U102009,2024-12-05,Male,38,Volta
U102010,2025-02-20,Male,36,Greater Accra
U102011,2024-08-10,Male,36,Ashanti
U102012,2024-11-21,Male,42,Western
U102013,2025-01-10,Male,39,Volta
U102014,2025-05-17,Female,48,Western
U102015,2024-11-10,Male,34,Eastern
U102016,2025-04-26,Female,40,Western
U102017,2025-03-23,Male,49,Volta
U102018,2025-02-24,Female,27,Ashanti
U102019,2025-03-09,Female,27,Ashanti
U102020,2025-06-02,Female,53,Western
U102021,2024-10-17,Male,25,Greater Accra
U102022,2025-05-30,Male,37,Western
U102023,2025-04-20,Male,49,Eastern
U102024,2024-08-29,Male,31,Ashanti
U102025,2025-03-26,Female,45,Ashanti
U102026,2024-12-06,Male,41,Ashanti
U102027,2025-05-10,Female,32,Greater Accra
U102028,2024-08-19,Female,39,Greater Accra
U102029,2025-02-13,Male,47,Volta
U102030,2025-04-17,Male,21,Western
U102031,2024-12-17,Male,30,Western
U102032,2024-08-18,Female,40,Eastern
U102033,2024-09-10,Male,25,Ashanti
U102034,2024-12-24,Female,35,Greater Accra
U102035,2024-12-17,Male,29,Eastern
U102036,2025-01-25,Female,48,Eastern
U102037,2025-03-26,Male,31,Greater Accra
U102038,2024-08-13,Male,51,Western
U102039,2024-12-17,Female,35,Ashanti
U102040,2024-12-18,Male,51,Western
U102041,2024-10-05,Male,28,Eastern
U102042,2025-04-06,Male,58,Ashanti
U102043,2025-03-03,Male,29,Volta
U102044,2025-04-28,Male,32,Eastern
U102045,2024-08-24,Male,48,Western
U102046,2025-03-03,Male,46,Western
U102047,2025-04-30,Female,43,Western
U102048,2025-05-25,Female,35,Greater Accra
U102049,2024-10-16,Male,49,Eastern
U102050,2024-09-20,Male,39,Ashanti
U102051,2024-12-06,Male,55,Western
U102052,2024-10-29,Female,34,Western
U102053,2025-02-23,Female,40,Greater Accra
U102054,2024-09-11,Male,41,Ashanti
U102055,2025-04-07,Female,25,Eastern
U102056,2025-01-30,Male,58,Volta
U102057,2025-05-11,Male,23,Greater Accra
U102058,2025-05-17,Male,22,Eastern
U102059,2025-03-11,Male,46,Volta
U102060,2025-04-27,Female,45,Western
U102061,2024-10-18,Female,28,Western
U102062,2025-05-17,Male,18,Ashanti
U102063,2025-05-14,Female,36,Volta
U102064,2025-05-20,Female,26,Western
U102065,2024-10-24,Male,44,Western
U102066,2024-11-30,Female,51,Ashanti
U102067,2024-12-12,Male,21,Eastern
U102068,2024-11-09,Male,53,Western
U102069,2025-02-09,Male,35,Greater Accra
U102070,2025-04-19,Male,32,Greater Accra
U102071,2025-01-09,Female,30,Eastern
U102072,2024-11-13,Male,36,Volta
U102073,2024-08-19,Female,23,Ashanti
U102074,2024-08-22,Male,29,Greater Accra
U102075,2024-12-20,Male,54,Greater Accra
U102076,2024-12-10,Female,34,Eastern
U102077,2025-01-20,Male,40,Volta
U102078,2025-02-02,Female,43,Volta
U102079,2025-02-08,Female,46,Eastern
U102080,2025-02-18,Male,50,Greater Accra
U102081,2025-06-16,Male,44,Ashanti
U102082,2024-09-14,Male,42,Greater Accra
U102083,2025-01-27,Male,27,Volta
U102084,2025-04-30,Male,40,Greater Accra
U102085,2025-02-20,Male,38,Ashanti
U102086,2025-04-18,Female,38,Western
U102087,2025-06-14,Female,30,Greater Accra
U102088,2025-02-20,Male,54,Eastern
U102089,2024-11-19,Female,50,Western
U102090,2025-01-20,Female,41,Eastern
U102091,2025-03-27,Male,28,Eastern
U102092,2024-12-18,Male,34,Eastern
U102093,2025-06-04,Female,21,Greater Accra
U102094,2025-04-16,Male,42,Volta
U102095,2025-04-24,Female,47,Western
U102096,2025-06-08,Male,26,Ashanti
U102097,2024-08-23,Female,38,Volta
U102098,2024-10-10,Female,37,Greater Accra
U102099,2025-01-22,Female,36,Eastern
U102100,2024-08-31,Female,36,Ashanti
U102101,2024-08-29,Male,29,Western
U102102,2024-12-27,Male,54,Volta
U102103,2024-10-06,Female,59,Volta
U102104,2024-11-17,Female,34,Ashanti
U102105,2024-08-27,Male,54,Greater Accra
U102106,2024-09-09,Male,56,Western
U102107,2024-09-30,Female,45,Ashanti
U102108,2024-11-13,Female,58,Eastern
U102109,2024-09-10,Female,52,Western
U102110,2025-04-25,Female,35,Volta
U102111,2024-09-24,Female,31,Ashanti
U102112,2025-02-06,Male,52,Volta
U102113,2024-09-25,Female,58,Volta
U102114,2024-10-16,Male,24,Volta
U102115,2025-02-16,Male,58,Greater Accra
U102116,2025-03-29,Male,30,Volta
U102117,2024-08-06,Female,35,Eastern
U102118,2024-11-19,Male,54,Eastern
U102119,2025-01-06,Male,30,Western
U102120,2025-04-20,Male,53,Volta
U102121,2025-02-24,Male,48,Volta
U102122,2024-09-18,Female,19,Ashanti
U102123,2025-01-29,Female,33,Greater Accra
U102124,2024-12-10,Male,26,Western
U102125,2025-01-08,Male,26,Volta
U102126,2025-01-17,Female,55,Ashanti
U102127,2025-05-11,Female,28,Greater Accra
U102128,2025-04-05,Female,39,Western
U102129,2024-08-06,Male,50,Western
U102130,2024-11-19,Female,53,Volta
U102131,2024-10-10,Male,40,Western
U102132,2024-08-22,Male,51,Ashanti
U102133,2024-08-06,Female,26,Western
U102134,2025-06-05,Male,41,Eastern
U102135,2024-10-27,Female,25,Ashanti
U102136,2025-06-18,Male,24,Greater Accra
U102137,2025-02-15,Female,53,Greater Accra
U102138,2025-04-05,Male,35,Volta
U102139,2024-12-06,Male,20,Volta
U102140,2025-01-04,Female,45,Eastern
U102141,2025-03-10,Female,23,Greater Accra
U102142,2024-12-09,Female,38,Greater Accra
U102143,2025-04-09,Female,45,Greater Accra
U102144,2025-04-05,Male,57,Greater Accra
U102145,2025-05-30,Female,18,Western
U102146,2024-12-02,Female,53,Ashanti
U102147,2025-02-02,Male,38,Ashanti
U102148,2025-03-16,Female,52,Eastern
U102149,2025-04-13,Female,30,Western
U102150,2025-04-25,Male,27,Greater Accra
U102151,2025-02-19,Female,27,Greater Accra
U102152,2025-06-20,Female,30,Volta
U102153,2025-02-27,Female,54,Volta
U102154,2025-01-17,Female,55,Eastern
U102155,2025-01-22,Female,41,Greater Accra
U102156,2024-11-24,Female,19,Eastern
U102157,2025-03-06,Male,39,Western
U102158,2024-09-18,Female,34,Ashanti
U102159,2025-05-31,Male,53,Greater Accra
U102160,2024-11-25,Male,31,Western
U102161,2024-10-03,Male,27,Greater Accra
U102162,2025-05-31,Male,52,Volta
U102163,2024-11-06,Female,42,Eastern
U102164,2024-10-25,Female,20,Volta
U102165,2025-02-02,Female,55,Ashanti
U102166,2024-12-20,Male,34,Volta
U102167,2024-11-17,Female,29,Greater Accra
U102168,2025-05-23,Female,41,Volta
U102169,2025-06-22,Female,46,Greater Accra
U102170,2024-08-16,Male,42,Ashanti
U102171,2024-09-24,Male,53,Volta
U102172,2024-12-13,Female,43,Eastern
U102173,2024-11-16,Male,55,Eastern
U102174,2025-01-22,Male,18,Eastern
U102175,2024-10-01,Female,37,Volta
U102176,2025-03-26,Male,45,Volta
U102177,2024-09-29,Male,33,Volta
U102178,2025-05-01,Female,34,Greater Accra
U102179,2025-02-21,Male,57,Ashanti
U102180,2024-11-16,Male,45,Eastern
U102181,2024-10-07,Male,29,Greater Accra
U102182,2024-10-05,Male,44,Eastern
U102183,2025-06-19,Male,59,Greater Accra
U102184,2025-04-30,Male,47,Volta
U102185,2025-04-24,Male,58,Eastern
U102186,2025-04-13,Male,51,Volta
U102187,2025-06-02,Female,54,Eastern
U102188,2024-09-26,Female,23,Western
U102189,2024-09-29,Female,24,Greater Accra
U102190,2024-10-29,Female,49,Western
U102191,2024-09-12,Male,49,Greater Accra
U102192,2024-08-13,Female,42,Ashanti
U102193,2024-11-28,Female,50,Eastern
U102194,2025-03-09,Male,24,Ashanti
U102195,2024-09-16,Male,29,Ashanti
U102196,2025-01-16,Male,33,Greater Accra
U102197,2024-11-07,Male,33,Western
U102198,2024-12-19,Male,53,Volta
U102199,2024-10-08,Female,30,Greater Accra
U102200,2024-10-16,Male,24,Volta
U102201,2025-03-04,Female,53,Ashanti
U102202,2025-04-29,Female,26,Volta
U102203,2024-08-11,Male,49,Western
U102204,2025-04-13,Female,28,Greater Accra
U102205,2024-11-29,Female,25,Western
U102206,2024-12-09,Male,50,Western
U102207,2024-09-24,Female,40,Greater Accra
U102208,2024-12-20,Female,42,Western
U102209,2025-01-19,Female,25,Eastern
U102210,2025-02-23,Male,39,Eastern
U102211,2024-09-30,Male,21,Eastern
U102212,2025-02-21,Male,57,Volta
U102213,2024-11-23,Female,20,Western
U102214,2024-09-14,Male,46,Greater Accra
U102215,2024-08-07,Female,58,Greater Accra
U102216,2025-01-02,Male,46,Volta
U102217,2025-02-07,Female,51,Greater Accra
U102218,2025-05-23,Male,51,Eastern
U102219,2024-09-23,Male,45,Western
U102220,2025-01-22,Female,30,Greater Accra
U102221,2024-11-30,Male,32,Greater Accra
U102222,2024-09-27,Female,40,Ashanti
U102223,2024-07-30,Male,43,Ashanti
U102224,2025-05-11,Male,21,Ashanti
U102225,2025-02-26,Female,43,Western
U102226,2025-02-11,Female,57,Eastern
U102227,2024-12-04,Female,26,Eastern
U102228,2025-04-06,Male,22,Eastern
U102229,2025-04-28,Female,49,Western
U102230,2024-11-20,Male,37,Western
U102231,2025-01-29,Female,28,Ashanti
U102232,2024-11-18,Female,32,Greater Accra
U102233,2025-05-17,Female,49,Volta
U102234,2025-03-08,Female,45,Volta
U102235,2025-04-13,Female,39,Greater Accra
U102236,2024-09-24,Female,58,Ashanti
U102237,2025-06-04,Male,34,Greater Accra
U102238,2025-03-05,Female,43,Greater Accra
U102239,2025-05-07,Male,24,Volta
U102240,2025-01-16,Female,59,Ashanti
U102241,2024-12-07,Female,43,Western
U102242,2025-04-22,Female,42,Volta
U102243,2024-09-10,Male,27,Western
U102244,2025-05-09,Male,36,Ashanti
U102245,2025-01-31,Female,28,Greater Accra
U102246,2024-08-13,Male,30,Eastern
U102247,2024-09-21,Female,25,Eastern
U102248,2025-04-18,Female,57,Ashanti
U102249,2025-02-27,Male,21,Eastern
U102250,2024-09-12,Male,48,Western
U102251,2024-11-25,Male,45,Eastern
U102252,2024-08-07,Male,28,Ashanti
U102253,2024-12-31,Female,18,Ashanti
U102254,2025-03-25,Male,55,Western
U102255,2025-06-20,Male,41,Eastern
U102256,2024-10-22,Female,48,Eastern
U102257,2025-01-18,Male,58,Greater Accra
U102258,2024-12-14,Male,43,Volta
U102259,2024-09-02,Male,22,Ashanti
U102260,2024-12-02,Male,37,Greater Accra
U102261,2024-08-19,Female,58,Ashanti
U102262,2025-03-22,Female,28,Greater Accra
U102263,2025-04-04,Male,50,Volta
U102264,2024-10-12,Male,55,Greater Accra
U102265,2025-03-12,Female,44,Ashanti
U102266,2025-02-18,Male,51,Eastern
U102267,2024-10-23,Male,32,Ashanti
U102268,2025-05-28,Male,49,Western
U102269,2025-05-22,Male,38,Western
U102270,2024-11-13,Male,22,Western
U102271,2024-10-13,Male,23,Western
U102272,2024-08-06,Male,55,Volta
U102273,2024-08-30,Male,39,Eastern
U102274,2025-02-23,Male,35,Eastern
U102275,2025-06-23,Female,31,Ashanti
U102276,2025-01-17,Female,27,Greater Accra
U102277,2025-04-17,Female,30,Ashanti
U102278,2025-04-15,Male,48,Ashanti
U102279,2024-08-31,Male,47,Ashanti
U102280,2025-02-12,Female,20,Ashanti
U102281,2024-12-29,Male,47,Eastern
U102282,2024-10-12,Female,23,Greater Accra
U102283,2025-02-04,Male,46,Ashanti
U102284,2024-11-29,Female,25,Eastern
U102285,2025-03-20,Female,50,Ashanti
U102286,2025-03-20,Female,34,Western
U102287,2025-02-12,Male,28,Ashanti
U102288,2024-08-19,Female,30,Ashanti
U102289,2025-04-13,Male,28,Volta
U102290,2024-12-16,Male,48,Western
U102291,2024-12-30,Male,45,Greater Accra
U102292,2024-09-24,Male,23,Ashanti
U102293,2025-05-03,Male,58,Greater Accra
U102294,2025-06-25,Male,33,Western
U102295,2025-01-11,Male,21,Ashanti
U102296,2024-12-19,Female,52,Volta
U102297,2024-12-25,Female,43,Eastern
U102298,2024-12-20,Female,29,Volta
U102299,2024-08-02,Male,28,Volta
U102300,2024-11-16,Male,54,Eastern
U102301,2024-12-09,Male,42,Eastern
U102302,2024-12-12,Male,35,Eastern
U102303,2024-11-25,Female,36,Ashanti
U102304,2025-01-18,Male,40,Greater Accra
U102305,2025-03-03,Female,55,Greater Accra
U102306,2024-09-01,Male,35,Eastern
U102307,2024-10-20,Female,43,Volta
U102308,2025-05-07,Male,23,Western
U102309,2025-01-17,Female,21,Eastern
U102310,2025-05-12,Male,46,Volta
U102311,2025-01-06,Female,51,Volta
U102312,2025-06-06,Male,34,Ashanti
U102313,2025-01-16,Female,33,Ashanti
U102314,2024-11-18,Female,19,Greater Accra
U102315,2024-09-30,Male,51,Greater Accra
U102316,2025-06-06,Female,25,Western
U102317,2025-05-07,Male,30,Western
U102318,2025-01-09,Male,59,Western
U102319,2025-05-07,Male,25,Western
U102320,2025-01-05,Female,47,Volta
U102321,2024-09-21,Female,49,Volta
U102322,2025-06-18,Male,53,Greater Accra
U102323,2025-03-14,Male,47,Ashanti
U102324,2025-03-18,Female,18,Ashanti
U102325,2024-08-31,Female,56,Eastern
U102326,2024-09-22,Female,34,Volta
U102327,2024-10-17,Male,37,Western
U102328,2024-11-23,Male,41,Western
U102329,2025-01-29,Male,39,Eastern
U102330,2025-02-18,Male,46,Ashanti
U102331,2024-12-06,Male,39,Western
U102332,2024-08-23,Female,26,Ashanti
U102333,2025-03-15,Male,54,Eastern
U102334,2025-05-18,Female,27,Ashanti
U102335,2024-12-21,Female,53,Ashanti
U102336,2024-09-01,Male,54,Ashanti
U102337,2024-07-31,Female,45,Western
U102338,2025-01-04,Male,45,Greater Accra
U102339,2025-04-03,Female,59,Volta
U102340,2024-11-12,Male,38,Ashanti
U102341,2025-01-05,Male,41,Ashanti
U102342,2024-10-04,Female,59,Ashanti
U102343,2025-03-01,Male,57,Greater Accra
U102344,2025-01-24,Female,19,Eastern
U102345,2025-04-30,Male,25,Western
U102346,2025-03-06,Male,44,Greater Accra
U102347,2025-05-18,Male,39,Ashanti
U102348,2024-09-20,Female,54,Greater Accra
U102349,2024-10-14,Female,44,Greater Accra
U102350,2024-10-09,Male,46,Greater Accra
U102351,2025-06-17,Female,20,Eastern
U102352,2024-12-24,Male,30,Volta
U102353,2024-11-18,Female,27,Western
U102354,2025-03-01,Female,53,Eastern
U102355,2025-02-04,Male,26,Eastern
U102356,2024-08-14,Male,44,Volta
U102357,2025-06-13,Male,51,Eastern
U102358,2025-06-14,Male,18,Greater Accra
U102359,2024-11-23,Male,49,Greater Accra
U102360,2025-06-18,Female,42,Ashanti
U102361,2025-03-13,Female,46,Eastern
U102362,2024-11-24,Male,24,Ashanti
U102363,2025-02-05,Male,20,Western
U102364,2025-03-03,Male,37,Greater Accra
U102365,2025-05-12,Female,37,Western
U102366,2025-01-24,Male,47,Volta
U102367,2024-10-24,Male,52,Greater Accra
U102368,2024-08-08,Female,52,Western
U102369,2025-06-01,Female,56,Volta
U102370,2024-07-29,Female,44,Western
U102371,2024-09-26,Female,43,Volta
U102372,2024-11-08,Male,31,Volta
U102373,2024-11-22,Female,34,Greater Accra
U102374,2025-04-03,Female,35,Ashanti
U102375,2025-06-17,Male,46,Volta
U102376,2025-04-02,Male,37,Volta
U102377,2025-01-28,Male,44,Greater Accra
U102378,2024-09-15,Female,35,Ashanti
U102379,2025-04-08,Male,21,Eastern
U102380,2025-04-13,Female,18,Eastern
U102381,2024-11-17,Female,18,Ashanti
U102382,2025-01-07,Female,43,Western
U102383,2024-10-06,Male,37,Greater Accra
U102384,2025-02-05,Female,40,Ashanti
U102385,2025-04-22,Male,27,Eastern
U102386,2025-04-05,Male,28,Volta
U102387,2024-11-01,Male,58,Eastern
U102388,2024-08-09,Female,58,Volta
U102389,2024-09-13,Female,22,Greater Accra
U102390,2025-05-21,Female,18,Volta
U102391,2024-11-13,Male,34,Ashanti
U102392,2025-02-05,Female,39,Volta
U102393,2024-08-23,Female,51,Western
U102394,2025-03-18,Female,58,Ashanti
U102395,2025-05-14,Female,46,Greater Accra
U102396,2024-12-16,Female,21,Ashanti
U102397,2025-03-11,Male,22,Western
U102398,2025-01-31,Male,28,Greater Accra
U102399,2025-03-05,Male,38,Eastern
U102400,2025-01-14,Male,52,Western
U102401,2024-11-06,Female,29,Greater Accra
U102402,2025-03-29,Male,43,Volta
U102403,2025-04-21,Female,36,Ashanti
U102404,2025-01-29,Male,24,Greater Accra
U102405,2025-04-24,Male,24,Ashanti
U102406,2025-06-11,Male,43,Volta
U102407,2024-09-13,Female,57,Greater Accra
U102408,2024-12-20,Female,22,Eastern
U102409,2025-02-13,Male,38,Western
U102410,2025-05-09,Female,31,Greater Accra
U102411,2025-03-09,Male,21,Volta
U102412,2024-08-04,Male,40,Greater Accra
U102413,2025-06-22,Male,59,Ashanti
U102414,2024-11-06,Female,37,Greater Accra
U102415,2024-09-30,Male,32,Eastern
U102416,2025-03-11,Male,46,Greater Accra
U102417,2024-08-20,Male,25,Western
U102418,2024-09-23,Female,58,Greater Accra
U102419,2024-11-30,Male,36,Ashanti
U102420,2025-01-24,Female,56,Greater Accra
U102421,2025-04-24,Male,45,Eastern
U102422,2024-09-19,Female,44,Volta
U102423,2024-12-14,Male,21,Greater Accra
U102424,2024-09-30,Male,32,Greater Accra
U102425,2024-08-18,Female,52,Western
U102426,2024-11-11,Female,54,Eastern
U102427,2024-12-16,Male,18,Volta
U102428,2025-01-07,Female,20,Ashanti
U102429,2025-04-02,Male,41,Greater Accra
U102430,2024-12-14,Male,44,Volta
U102431,2024-08-16,Male,57,Ashanti
U102432,2024-11-18,Female,53,Eastern
U102433,2024-11-19,Male,51,Eastern
U102434,2025-02-19,Female,46,Volta
U102435,2025-04-03,Male,41,Ashanti
U102436,2024-08-27,Female,41,Eastern
U102437,2025-02-13,Female,59,Volta
U102438,2024-10-12,Male,21,Eastern
U102439,2025-05-22,Female,20,Eastern
U102440,2025-03-29,Male,51,Eastern
U102441,2024-10-08,Male,40,Western
U102442,2025-05-21,Male,40,Ashanti
U102443,2024-09-03,Male,22,Volta
U102444,2025-03-18,Male,48,Volta
U102445,2025-05-17,Female,58,Ashanti
U102446,2024-10-01,Male,23,Ashanti
U102447,2025-02-25,Female,54,Ashanti
U102448,2024-12-01,Female,27,Ashanti
U102449,2024-11-28,Male,57,Greater Accra
U102450,2025-06-15,Female,24,Volta
U102451,2025-06-22,Male,56,Greater Accra
U102452,2025-04-21,Female,55,Eastern
U102453,2025-06-04,Female,38,Eastern
U102454,2024-11-22,Female,37,Volta
U102455,2024-11-11,Male,20,Eastern
U102456,2025-04-21,Female,39,Ashanti
U102457,2025-04-26,Male,21,Greater Accra
U102458,2025-04-22,Female,45,Ashanti
U102459,2024-12-16,Female,29,Eastern
U102460,2024-09-04,Female,55,Greater Accra
U102461,2025-02-21,Female,53,Ashanti
U102462,2025-03-11,Male,58,Volta
U102463,2024-12-12,Male,22,Ashanti
U102464,2025-06-13,Female,30,Eastern
U102465,2024-09-22,Female,40,Greater Accra
U102466,2024-08-03,Male,47,Volta
U102467,2024-09-20,Male,54,Greater Accra
U102468,2025-02-15,Male,42,Volta
U102469,2024-11-15,Male,44,Greater Accra
U102470,2024-12-20,Female,31,Eastern
U102471,2025-05-27,Female,53,Volta
U102472,2025-02-02,Male,56,Western
U102473,2025-01-05,Male,33,Greater Accra
U102474,2024-12-08,Male,39,Greater Accra
U102475,2024-09-30,Male,38,Ashanti
U102476,2024-09-06,Male,38,Volta
U102477,2024-10-21,Male,25,Western
U102478,2024-09-27,Female,33,Eastern
U102479,2025-02-09,Female,48,Ashanti
U102480,2024-10-22,Female,59,Western
U102481,2025-06-16,Male,27,Volta
U102482,2024-10-10,Male,49,Western
U102483,2025-06-02,Male,51,Greater Accra
U102484,2025-03-02,Female,26,Greater Accra
U102485,2025-03-24,Male,34,Ashanti
U102486,2025-04-22,Male,28,Volta
U102487,2025-06-16,Female,49,Volta
U102488,2025-02-18,Male,27,Western
U102489,2025-06-22,Female,39,Ashanti
U102490,2025-02-20,Female,34,Volta
U102491,2025-05-01,Male,21,Greater Accra
U102492,2025-02-28,Female,42,Western
U102493,2025-04-27,Male,38,Eastern
U102494,2025-05-18,Female,54,Greater Accra
U102495,2025-06-05,Male,55,Ashanti
U102496,2024-09-11,Female,18,Volta
U102497,2025-01-07,Male,42,Greater Accra
U102498,2025-01-23,Female,53,Eastern
U102499,2024-08-27,Female,34,Eastern
U102500,2024-09-12,Female,58,Ashanti
U102501,2025-06-12,Male,41,Greater Accra
U102502,2024-09-17,Male,19,Western
U102503,2024-08-04,Female,57,Greater Accra
U102504,2025-01-31,Male,32,Eastern
U102505,2024-12-11,Female,49,Ashanti
U102506,2024-11-27,Male,56,Ashanti
U102507,2025-04-23,Female,23,Western
U102508,2024-12-16,Male,18,Ashanti
U102509,2024-09-20,Female,40,Ashanti
U102510,2025-06-11,Female,56,Ashanti
U102511,2025-01-16,Female,34,Ashanti
U102512,2025-03-18,Female,51,Ashanti
U102513,2025-02-17,Male,58,Eastern
U102514,2025-05-21,Female,46,Greater Accra
U102515,2024-12-08,Male,26,Volta
U102516,2024-10-03,Male,30,Ashanti
U102517,2025-04-30,Female,23,Volta
U102518,2024-11-24,Male,23,Volta
U102519,2024-08-09,Male,37,Eastern
U102520,2025-05-14,Male,20,Ashanti
U102521,2025-06-10,Female,34,Volta
U102522,2024-09-13,Male,29,Ashanti
U102523,2024-10-23,Male,18,Western
U102524,2024-09-16,Female,34,Western
U102525,2025-06-26,Female,20,Western
U102526,2025-04-24,Male,43,Volta
U102527,2024-09-22,Female,32,Western
U102528,2025-04-22,Male,53,Eastern
U102529,2024-10-24,Male,49,Eastern
U102530,2024-11-25,Male,49,Volta
U102531,2024-09-15,Female,21,Ashanti
U102532,2024-10-18,Male,35,Greater Accra
U102533,2024-09-17,Female,36,Ashanti
U102534,2024-08-28,Female,52,Ashanti
U102535,2025-01-09,Male,57,Ashanti
U102536,2025-04-23,Female,31,Ashanti
U102537,2025-05-21,Female,50,Greater Accra
U102538,2025-05-29,Female,31,Western
U102539,2024-09-10,Female,51,Ashanti
U102540,2024-08-28,Female,21,Eastern
U102541,2024-08-05,Male,41,Volta
U102542,2025-05-25,Female,46,Volta
U102543,2025-02-02,Male,36,Eastern
U102544,2025-05-19,Male,23,Ashanti
U102545,2025-01-12,Male,50,Greater Accra
U102546,2024-08-14,Male,57,Western
U102547,2024-10-13,Male,36,Volta
U102548,2024-09-08,Male,18,Western
U102549,2024-08-10,Female,22,Greater Accra
U102550,2025-06-01,Female,44,Volta
U102551,2025-04-11,Female,33,Western
U102552,2025-02-13,Male,23,Greater Accra
U102553,2025-03-16,Female,57,Western
U102554,2024-08-21,Female,30,Ashanti
U102555,2025-01-27,Female,52,Greater Accra
U102556,2024-09-13,Male,36,Western
U102557,2024-11-04,Female,29,Ashanti
U102558,2024-08-14,Male,33,Ashanti
U102559,2024-08-23,Female,27,Greater Accra
U102560,2024-11-23,Male,42,Eastern
U102561,2025-04-14,Male,37,Volta
U102562,2024-08-01,Male,48,Greater Accra
U102563,2025-05-18,Female,21,Ashanti
U102564,2024-09-04,Female,40,Ashanti
U102565,2025-05-28,Male,19,Greater Accra
U102566,2024-09-15,Female,39,Eastern
U102567,2025-03-19,Male,54,Volta
U102568,2024-10-16,Male,25,Western
U102569,2025-03-14,Female,24,Greater Accra
U102570,2024-10-14,Female,31,Volta
U102571,2024-10-08,Female,20,Volta
U102572,2025-04-15,Male,33,Ashanti
U102573,2024-12-12,Male,36,Western
U102574,2024-08-09,Female,35,Greater Accra
U102575,2024-09-02,Male,33,Ashanti
U102576,2024-09-23,Female,25,Ashanti
U102577,2025-06-22,Male,50,Eastern
U102578,2025-05-14,Female,29,Volta
U102579,2024-11-13,Female,28,Greater Accra
U102580,2025-03-11,Male,22,Greater Accra
U102581,2024-12-11,Female,44,Greater Accra
U102582,2024-12-12,Female,29,Ashanti
U102583,2024-09-29,Male,34,Eastern
U102584,2025-06-26,Female,23,Western
U102585,2025-02-08,Male,50,Ashanti
U102586,2025-05-28,Female,22,Western
U102587,2025-05-07,Male,45,Eastern
U102588,2025-03-24,Female,31,Volta
U102589,2024-10-30,Female,22,Greater Accra
U102590,2025-02-10,Female,50,Western
U102591,2025-03-07,Female,58,Ashanti
U102592,2024-08-24,Male,36,Western
U102593,2024-09-05,Male,39,Volta
U102594,2025-06-12,Male,22,Greater Accra
U102595,2025-03-10,Male,19,Western
U102596,2025-05-21,Male,47,Volta
U102597,2024-08-03,Male,56,Ashanti
U102598,2025-02-19,Male,21,Eastern
U102599,2024-10-21,Female,50,Ashanti
U102600,2025-05-02,Female,30,Greater Accra
U102601,2024-10-11,Female,37,Ashanti
U102602,2024-11-15,Female,24,Ashanti
U102603,2024-10-03,Male,32,Ashanti
U102604,2025-05-17,Male,40,Ashanti
U102605,2025-02-22,Male,31,Greater Accra
U102606,2024-07-30,Female,40,Volta
U102607,2025-05-06,Male,36,Western
U102608,2024-09-05,Female,46,Eastern
U102609,2024-10-20,Male,37,Western
U102610,2025-02-09,Male,46,Western
U102611,2025-06-24,Male,41,Eastern
U102612,2025-04-29,Male,35,Greater Accra
U102613,2025-01-29,Female,27,Eastern
U102614,2024-12-18,Female,58,Greater Accra
U102615,2025-04-26,Male,25,Western
U102616,2025-03-14,Female,43,Greater Accra
U102617,2024-10-08,Male,46,Volta
U102618,2025-01-15,Male,27,Eastern
U102619,2025-04-16,Male,34,Volta
U102620,2024-09-08,Male,19,Western
U102621,2024-10-07,Female,23,Eastern
U102622,2025-06-18,Male,22,Western
U102623,2024-12-13,Male,45,Volta
U102624,2024-12-23,Female,58,Western
U102625,2025-01-09,Male,22,Eastern
U102626,2024-10-20,Female,35,Eastern
U102627,2025-02-13,Male,43,Western
U102628,2024-10-25,Male,37,Eastern
U102629,2025-01-03,Male,58,Eastern
U102630,2024-09-10,Male,44,Western
U102631,2025-05-20,Male,29,Volta
U102632,2024-11-28,Male,24,Eastern
U102633,2024-09-15,Female,20,Eastern
U102634,2025-01-25,Male,27,Eastern
U102635,2024-09-09,Female,51,Eastern
U102636,2025-02-15,Female,42,Western
U102637,2024-09-19,Male,52,Volta
U102638,2025-02-06,Female,33,Volta
U102639,2025-05-21,Male,19,Greater Accra
U102640,2024-12-16,Female,41,Eastern
U102641,2025-04-28,Male,27,Eastern
U102642,2024-11-17,Female,55,Greater Accra
U102643,2025-03-02,Female,39,Volta
U102644,2025-05-05,Male,43,Ashanti
U102645,2024-08-13,Female,56,Ashanti
U102646,2024-08-29,Male,44,Volta
U102647,2024-12-03,Male,46,Eastern
U102648,2025-02-05,Male,55,Ashanti
U102649,2024-09-11,Male,37,Western
U102650,2024-12-25,Male,44,Western
U102651,2024-11-16,Female,58,Greater Accra
U102652,2025-01-22,Female,37,Volta
U102653,2025-03-19,Female,36,Volta
