user_id,txn_date,txn_amount,channel,txn_type,txn_id
U101514,2025-07-16,528.31,App,topup,T028681
U100483,2025-05-22,326.65,Agent,bill,T028682
U102699,2025-05-08,655.15,Agent,bill,T028683
U101243,2025-06-03,352.72,Agent,loan,T028684
U102947,2025-07-27,374.19,App,topup,T028685
U100033,2025-06-20,91.16,USSD,topup,T028686
U100867,2025-06-27,676.94,App,bill,T028687
U102510,2025-07-13,518.39,App,bill,T028688
U101354,2025-05-13,906.82,Agent,send,T028689
U100568,2025-06-01,412.91,Agent,send,T028690
U101874,2025-06-19,658.2,App,send,T028691
U101922,2025-05-27,286.42,App,send,T028692
U101400,2025-06-28,75.8,Agent,send,T028693
U102456,2025-07-20,33.58,USSD,topup,T028694
U102265,2025-07-23,327.39,USSD,send,T028695
U101108,2025-05-01,759.15,USSD,topup,T028696
U100256,2025-06-14,458.2,Agent,bill,T028697
U100472,2025-05-18,511.7,USSD,send,T028698
U101650,2025-07-20,54.65,USSD,topup,T028699
U100057,2025-05-30,921.14,App,send,T028700
U102844,2025-05-14,203.01,App,send,T028701
U101275,2025-05-03,626.67,App,topup,T028702
U102716,2025-05-22,780.78,USSD,send,T028703
U102934,2025-05-09,311.7,USSD,bill,T028704
U100332,2025-06-23,359.74,Agent,loan,T028705
U101502,2025-07-11,491.23,App,topup,T028706
U101705,2025-06-11,348.69,Agent,loan,T028707
U101592,2025-07-03,401.74,USSD,loan,T028708
U100101,2025-06-13,928.77,App,bill,T028709
U102503,2025-06-14,306.5,Agent,topup,T028710
U100418,2025-05-27,537.7,USSD,send,T028711
U101112,2025-06-20,422.85,USSD,bill,T028712
U100323,2025-06-11,616.48,App,loan,T028713
U101961,2025-06-13,161.85,App,send,T028714
U101930,2025-06-04,717.69,USSD,send,T028715
U102956,2025-06-28,185.57,App,send,T028716
U101192,2025-06-04,943.75,Agent,topup,T028717
U101137,2025-05-11,598.11,Agent,loan,T028718
U102316,2025-07-02,70.43,Agent,send,T028719
U102713,2025-05-29,92.23,Agent,loan,T028720
U100193,2025-05-06,489.51,Agent,topup,T028721
U100378,2025-06-18,6.33,App,send,T028722
U102303,2025-07-26,539.87,App,bill,T028723
U102119,2025-06-10,689.67,USSD,topup,T028724
U100371,2025-07-10,449.62,App,topup,T028725
U101961,2025-05-25,627.23,Agent,bill,T028726
U101053,2025-07-27,206.24,App,send,T028727
U101449,2025-07-05,138.1,App,topup,T028728
U100596,2025-06-19,436.38,USSD,bill,T028729
U102213,2025-07-09,116.49,USSD,loan,T028730
U102338,2025-05-15,847.2,App,loan,T028731
U101023,2025-05-19,154.24,Agent,send,T028732
U100795,2025-04-30,542.69,App,loan,T028733
U101940,2025-06-17,123.72,App,bill,T028734
U102951,2025-06-19,363.24,Agent,send,T028735
U100780,2025-07-12,791.01,Agent,loan,T028736
U100655,2025-07-09,975.16,USSD,send,T028737
U101183,2025-05-12,675.06,USSD,send,T028738
U102301,2025-07-20,313.94,USSD,topup,T028739
U102229,2025-06-27,832.97,Agent,topup,T028740
U101712,2025-05-31,621.8,Agent,topup,T028741
U100205,2025-07-15,351.08,USSD,send,T028742
U100758,2025-07-01,604.37,App,bill,T028743
U100363,2025-06-19,271.27,USSD,bill,T028744
U100237,2025-07-23,839.03,Agent,send,T028745
U100710,2025-06-07,601.0,Agent,topup,T028746
U102314,2025-07-06,110.49,App,send,T028747
U102682,2025-06-18,440.39,Agent,bill,T028748
U100148,2025-07-17,710.91,App,loan,T028749
U100138,2025-05-26,714.29,Agent,loan,T028750
U102877,2025-05-10,765.56,Agent,bill,T028751
U102955,2025-06-24,458.17,USSD,bill,T028752
U101907,2025-06-09,135.83,USSD,topup,T028753
U101925,2025-05-15,540.76,Agent,send,T028754
U100001,2025-05-23,78.09,Agent,loan,T028755
U102623,2025-07-01,80.82,USSD,topup,T028756
U101630,2025-07-13,543.66,Agent,topup,T028757
U101481,2025-05-21,17.21,App,bill,T028758
U100204,2025-05-16,558.51,USSD,bill,T028759
U101923,2025-07-25,96.13,Agent,loan,T028760
U102725,2025-06-10,744.29,USSD,loan,T028761
U100001,2025-05-03,481.91,Agent,send,T028762
U101873,2025-07-10,913.36,App,send,T028763
U101861,2025-07-01,984.75,Agent,send,T028764
U100597,2025-06-04,775.49,App,send,T028765
U100256,2025-07-09,169.14,App,topup,T028766
U102188,2025-06-22,334.3,Agent,loan,T028767
U101139,2025-06-05,456.32,App,topup,T028768
U101513,2025-07-08,20.7,App,loan,T028769
U102088,2025-06-29,603.35,Agent,loan,T028770
U102449,2025-07-12,133.17,Agent,bill,T028771
U102554,2025-05-27,604.16,USSD,topup,T028772
U101099,2025-05-16,393.57,Agent,send,T028773
U102201,2025-06-13,193.71,USSD,topup,T028774
U100890,2025-06-09,783.76,App,loan,T028775
U102709,2025-07-20,207.35,USSD,bill,T028776
U101026,2025-06-15,74.66,App,loan,T028777
U102487,2025-05-28,726.95,USSD,loan,T028778
U101478,2025-06-19,726.45,USSD,loan,T028779
U101459,2025-05-20,100.14,App,topup,T028780
U102572,2025-05-09,7.4,App,topup,T028781
U100098,2025-07-21,633.1,App,bill,T028782
U101318,2025-06-12,529.27,Agent,loan,T028783
U102868,2025-05-18,338.72,App,topup,T028784
U102806,2025-07-06,887.7,USSD,loan,T028785
U101870,2025-04-30,160.86,Agent,loan,T028786
U101811,2025-06-06,155.93,USSD,loan,T028787
U101556,2025-06-08,151.75,USSD,bill,T028788
U101079,2025-05-17,365.64,USSD,topup,T028789
U101028,2025-07-20,480.44,USSD,bill,T028790
U100605,2025-06-26,543.44,Agent,send,T028791
U100671,2025-05-20,665.18,Agent,bill,T028792
U101968,2025-07-02,157.48,App,topup,T028793
U101657,2025-07-01,152.86,App,bill,T028794
U102522,2025-07-27,884.26,Agent,send,T028795
U101148,2025-07-05,65.84,App,loan,T028796
U102800,2025-05-08,939.19,App,topup,T028797
U102005,2025-06-05,467.33,Agent,bill,T028798
U100787,2025-05-08,863.81,App,topup,T028799
U101104,2025-07-17,189.6,App,bill,T028800
U100166,2025-06-20,212.49,Agent,send,T028801
U100264,2025-07-28,17.02,Agent,topup,T028802
U101640,2025-07-25,585.15,App,send,T028803
U100506,2025-07-16,356.05,Agent,loan,T028804
U100221,2025-07-13,551.63,Agent,send,T028805
U102492,2025-05-08,433.83,Agent,loan,T028806
U101592,2025-06-14,245.37,USSD,topup,T028807
U101639,2025-06-21,681.98,App,bill,T028808
U102794,2025-06-17,903.01,Agent,loan,T028809
U101664,2025-05-14,23.5,Agent,send,T028810
U101757,2025-05-28,254.0,Agent,topup,T028811
U101844,2025-07-14,219.26,App,send,T028812
U101586,2025-05-14,176.76,USSD,bill,T028813
U100721,2025-07-25,22.49,USSD,loan,T028814
U102554,2025-06-06,354.63,App,send,T028815
U100069,2025-07-18,578.39,App,topup,T028816
U101184,2025-06-04,934.3,USSD,loan,T028817
U101560,2025-07-18,484.73,USSD,topup,T028818
U102773,2025-06-01,805.34,USSD,topup,T028819
U102671,2025-06-23,569.71,Agent,bill,T028820
U101957,2025-05-30,45.58,USSD,bill,T028821
U102253,2025-06-09,213.46,App,loan,T028822
U101022,2025-06-29,428.41,App,topup,T028823
U102200,2025-06-22,566.16,App,bill,T028824
U101324,2025-06-26,303.37,USSD,topup,T028825
U100640,2025-07-20,572.36,Agent,loan,T028826
U100675,2025-05-02,891.73,App,send,T028827
U102135,2025-06-09,734.67,App,topup,T028828
U101892,2025-05-14,22.52,App,bill,T028829
U101629,2025-05-22,700.61,Agent,bill,T028830
U100796,2025-05-12,834.97,App,topup,T028831
U102159,2025-06-13,254.41,Agent,topup,T028832
U100648,2025-07-09,649.87,App,loan,T028833
U100684,2025-05-14,611.25,Agent,send,T028834
U101262,2025-05-21,64.08,App,topup,T028835
U102743,2025-07-02,727.76,App,bill,T028836
U101711,2025-06-14,705.14,Agent,send,T028837
U102200,2025-05-11,823.29,Agent,topup,T028838
U102614,2025-06-12,743.33,Agent,send,T028839
U101400,2025-06-29,209.1,Agent,topup,T028840
U102616,2025-06-17,595.71,App,topup,T028841
U100716,2025-06-25,447.51,Agent,bill,T028842
U102989,2025-05-02,875.97,USSD,topup,T028843
U102573,2025-05-14,408.61,USSD,topup,T028844
U100787,2025-07-24,696.25,App,loan,T028845
U101323,2025-05-16,570.96,App,send,T028846
U102137,2025-05-22,168.44,App,send,T028847
U101880,2025-06-14,298.96,App,send,T028848
U102864,2025-07-04,170.88,Agent,bill,T028849
U100759,2025-07-19,365.58,Agent,bill,T028850
U102094,2025-06-24,455.52,App,bill,T028851
U102038,2025-05-05,890.55,USSD,loan,T028852
U100085,2025-05-03,552.86,USSD,loan,T028853
U102826,2025-07-07,760.88,USSD,topup,T028854
U100363,2025-07-17,755.7,USSD,send,T028855
U101005,2025-07-16,734.68,Agent,send,T028856
U102557,2025-07-13,74.3,USSD,loan,T028857
U100768,2025-06-10,739.43,USSD,bill,T028858
U102062,2025-05-30,847.9,Agent,bill,T028859
U102005,2025-07-18,586.03,USSD,bill,T028860
U100453,2025-05-26,294.23,USSD,send,T028861
U100297,2025-07-23,776.42,Agent,loan,T028862
U100210,2025-07-16,969.04,Agent,loan,T028863
U101852,2025-07-08,782.73,App,send,T028864
U102083,2025-06-21,355.1,App,topup,T028865
U101635,2025-06-29,253.37,USSD,send,T028866
U102041,2025-06-30,68.34,USSD,send,T028867
U101500,2025-06-12,39.6,Agent,topup,T028868
U102156,2025-05-05,887.56,USSD,loan,T028869
U101016,2025-07-04,69.43,App,bill,T028870
U100212,2025-07-25,852.19,Agent,topup,T028871
U102237,2025-06-22,275.77,USSD,send,T028872
U100558,2025-05-27,103.93,USSD,bill,T028873
U100637,2025-07-17,311.34,Agent,topup,T028874
U102989,2025-06-14,30.63,USSD,loan,T028875
U100064,2025-06-12,141.06,USSD,bill,T028876
U101693,2025-06-25,131.54,App,send,T028877
U101019,2025-05-31,836.82,USSD,send,T028878
U102074,2025-07-07,224.76,USSD,send,T028879
U101758,2025-05-25,859.5,Agent,bill,T028880
U102591,2025-05-06,84.22,USSD,bill,T028881
U100918,2025-06-29,712.57,USSD,loan,T028882
U101112,2025-07-15,568.75,Agent,send,T028883
U102994,2025-06-12,357.49,USSD,topup,T028884
U102228,2025-06-09,292.26,App,loan,T028885
U101939,2025-06-17,823.07,App,topup,T028886
U101466,2025-05-30,229.94,App,send,T028887
U100773,2025-05-30,454.43,Agent,bill,T028888
U102253,2025-05-19,517.95,App,bill,T028889
U101738,2025-06-26,615.8,USSD,loan,T028890
U102509,2025-06-19,141.44,Agent,bill,T028891
U102819,2025-05-07,128.5,Agent,topup,T028892
U102260,2025-07-18,962.49,Agent,bill,T028893
U100917,2025-07-24,503.83,App,send,T028894
U100918,2025-07-22,962.78,App,topup,T028895
U101039,2025-06-21,194.14,App,bill,T028896
U102088,2025-06-21,98.81,USSD,topup,T028897
U100513,2025-06-29,522.81,USSD,topup,T028898
U101831,2025-07-05,178.1,Agent,loan,T028899
U101940,2025-05-03,777.92,USSD,bill,T028900
U101633,2025-07-20,12.25,USSD,send,T028901
U101259,2025-06-12,348.48,Agent,loan,T028902
U101279,2025-07-11,454.86,Agent,send,T028903
U101950,2025-05-20,996.38,App,loan,T028904
U101129,2025-06-13,614.66,App,bill,T028905
U100140,2025-06-18,786.59,Agent,loan,T028906
U102833,2025-05-06,901.26,App,loan,T028907
U100488,2025-06-03,73.79,USSD,send,T028908
U101545,2025-06-25,695.62,App,send,T028909
U101950,2025-05-06,218.31,App,topup,T028910
U101422,2025-05-31,779.85,App,loan,T028911
U101044,2025-06-16,141.38,App,loan,T028912
U100806,2025-06-27,431.37,App,bill,T028913
U101732,2025-05-05,421.59,USSD,bill,T028914
U102985,2025-06-23,501.09,USSD,topup,T028915
U100028,2025-06-25,919.63,App,bill,T028916
U102418,2025-05-29,84.55,Agent,loan,T028917
U102088,2025-06-04,685.76,USSD,loan,T028918
U102476,2025-06-18,391.85,USSD,topup,T028919
U102938,2025-06-28,82.87,USSD,topup,T028920
U102797,2025-07-12,688.99,App,bill,T028921
U101934,2025-07-08,426.17,App,bill,T028922
U101414,2025-06-29,288.77,USSD,loan,T028923
U102989,2025-06-06,257.28,App,send,T028924
U102610,2025-05-16,69.32,App,send,T028925
U102196,2025-06-08,154.8,Agent,topup,T028926
U101042,2025-07-19,373.13,App,topup,T028927
U101274,2025-06-22,828.73,App,send,T028928
U101438,2025-05-20,1.58,App,send,T028929
U102067,2025-06-18,885.12,Agent,send,T028930
U102679,2025-05-25,636.3,USSD,send,T028931
U100216,2025-06-22,776.89,USSD,send,T028932
U100632,2025-06-18,248.41,USSD,bill,T028933
U101072,2025-06-12,927.94,App,loan,T028934
U102664,2025-06-08,342.77,App,loan,T028935
U100389,2025-05-19,110.26,Agent,send,T028936
U100003,2025-06-19,232.67,Agent,send,T028937
U100198,2025-05-02,639.2,App,loan,T028938
U102006,2025-07-22,315.6,Agent,topup,T028939
U102865,2025-05-15,997.84,Agent,send,T028940
U101021,2025-05-01,953.02,Agent,send,T028941
U102138,2025-07-05,917.28,App,bill,T028942
U100735,2025-06-15,939.35,USSD,bill,T028943
U101175,2025-06-07,417.47,App,bill,T028944
U101842,2025-05-07,946.61,Agent,topup,T028945
U102474,2025-05-14,962.27,App,bill,T028946
U102931,2025-05-23,831.35,App,send,T028947
U101026,2025-06-26,695.7,App,bill,T028948
U100589,2025-06-07,146.09,USSD,send,T028949
U101534,2025-07-05,47.49,App,topup,T028950
U102669,2025-05-10,787.81,Agent,loan,T028951
U102978,2025-05-17,131.58,Agent,send,T028952
U101725,2025-05-11,889.98,Agent,loan,T028953
U102664,2025-06-30,451.78,USSD,topup,T028954
U102845,2025-07-15,962.24,USSD,loan,T028955
U101479,2025-07-03,405.63,Agent,bill,T028956
U100856,2025-06-27,707.14,USSD,topup,T028957
U100923,2025-05-02,383.09,Agent,send,T028958
U101124,2025-06-30,413.96,Agent,topup,T028959
U102175,2025-07-21,574.35,Agent,send,T028960
U102805,2025-06-01,977.41,Agent,topup,T028961
U102251,2025-07-10,679.61,USSD,send,T028962
U101098,2025-05-08,38.7,Agent,send,T028963
U102527,2025-06-22,425.28,App,topup,T028964
U100085,2025-07-24,39.74,Agent,bill,T028965
U102682,2025-07-17,455.1,Agent,loan,T028966
U101474,2025-06-22,141.0,USSD,topup,T028967
U101164,2025-05-09,556.6,USSD,send,T028968
U100919,2025-05-15,975.39,USSD,loan,T028969
U101993,2025-06-24,252.67,USSD,bill,T028970
U101965,2025-07-01,359.22,App,loan,T028971
U100431,2025-07-15,849.66,App,topup,T028972
U100039,2025-06-21,203.81,USSD,send,T028973
U102596,2025-06-19,326.38,Agent,bill,T028974
U100897,2025-07-01,605.6,App,bill,T028975
U102098,2025-06-06,990.64,App,loan,T028976
U101203,2025-07-21,987.1,App,loan,T028977
U100289,2025-07-02,992.68,Agent,topup,T028978
U101233,2025-07-15,359.04,Agent,send,T028979
U100886,2025-07-13,74.26,USSD,send,T028980
U100926,2025-05-09,439.31,App,topup,T028981
U100728,2025-06-18,101.31,Agent,bill,T028982
U100082,2025-07-13,344.8,USSD,loan,T028983
U101211,2025-05-12,662.74,App,topup,T028984
U102579,2025-07-18,506.27,USSD,bill,T028985
U102715,2025-07-17,337.95,USSD,topup,T028986
U100313,2025-05-02,31.48,Agent,topup,T028987
U100260,2025-07-01,805.66,Agent,bill,T028988
U102573,2025-07-19,993.93,App,loan,T028989
U101482,2025-06-16,392.58,Agent,topup,T028990
U101491,2025-04-30,713.03,App,send,T028991
U101192,2025-07-27,683.05,USSD,topup,T028992
U100911,2025-06-08,191.79,USSD,bill,T028993
U100675,2025-06-06,142.5,USSD,bill,T028994
U101230,2025-07-08,506.77,App,loan,T028995
U101323,2025-07-12,633.69,USSD,topup,T028996
U102806,2025-07-21,515.17,Agent,loan,T028997
U100522,2025-06-26,708.25,USSD,bill,T028998
U102949,2025-05-03,363.62,Agent,loan,T028999
U101512,2025-07-23,614.71,USSD,send,T029000
U102162,2025-05-11,475.46,Agent,bill,T029001
U101755,2025-05-04,678.91,App,topup,T029002
U102399,2025-06-13,44.61,App,send,T029003
U101792,2025-06-25,940.76,USSD,bill,T029004
U102055,2025-05-12,7.44,Agent,send,T029005
U102601,2025-05-21,637.35,Agent,topup,T029006
U101503,2025-06-15,349.1,App,topup,T029007
U100577,2025-07-14,143.59,USSD,topup,T029008
U100709,2025-05-14,773.41,App,bill,T029009
U100133,2025-06-26,639.27,USSD,loan,T029010
U100891,2025-06-22,840.58,USSD,loan,T029011
U101291,2025-05-13,299.3,App,loan,T029012
U102038,2025-06-06,70.96,App,send,T029013
U102012,2025-06-22,845.53,App,topup,T029014
U100431,2025-06-27,992.53,USSD,send,T029015
U101641,2025-07-25,51.9,Agent,send,T029016
U102151,2025-05-22,558.57,Agent,loan,T029017
U101173,2025-05-21,161.57,USSD,bill,T029018
U100387,2025-05-26,918.51,USSD,bill,T029019
U102257,2025-07-26,974.78,USSD,send,T029020
U101608,2025-07-07,310.64,App,send,T029021
U101578,2025-06-18,104.58,USSD,topup,T029022
U101169,2025-07-03,626.76,USSD,bill,T029023
U101280,2025-07-21,51.35,App,bill,T029024
U102445,2025-06-11,74.47,App,send,T029025
U101747,2025-07-03,472.28,Agent,topup,T029026
U100554,2025-05-29,275.7,USSD,topup,T029027
U102175,2025-06-27,741.13,App,bill,T029028
U102541,2025-07-26,384.24,App,loan,T029029
U102508,2025-06-13,657.1,Agent,bill,T029030
U101751,2025-07-28,457.34,App,bill,T029031
U101090,2025-05-04,695.42,USSD,send,T029032
U100059,2025-05-23,850.91,USSD,send,T029033
U101313,2025-07-08,137.41,App,send,T029034
U101632,2025-05-30,599.41,USSD,send,T029035
U100745,2025-05-04,965.45,USSD,loan,T029036
U102251,2025-06-09,287.04,App,loan,T029037
U100124,2025-06-16,668.7,Agent,send,T029038
U101989,2025-05-31,195.44,App,topup,T029039
U101007,2025-06-13,951.94,USSD,send,T029040
U102063,2025-06-18,177.6,App,send,T029041
U100288,2025-06-28,132.37,App,loan,T029042
U101258,2025-06-09,93.02,USSD,loan,T029043
U100811,2025-07-22,715.98,Agent,send,T029044
U100722,2025-06-19,64.18,Agent,topup,T029045
U100168,2025-07-15,64.53,USSD,topup,T029046
U102336,2025-07-09,665.22,USSD,loan,T029047
U102546,2025-07-22,10.16,App,topup,T029048
U101372,2025-05-21,959.95,Agent,loan,T029049
U100953,2025-05-18,956.54,Agent,loan,T029050
U102329,2025-06-01,717.8,App,bill,T029051
U100576,2025-06-03,590.61,Agent,loan,T029052
U102040,2025-07-06,45.31,USSD,topup,T029053
U100479,2025-06-12,715.05,Agent,bill,T029054
U101790,2025-05-01,714.74,App,send,T029055
U101872,2025-07-16,113.55,USSD,bill,T029056
U101642,2025-06-16,244.05,USSD,topup,T029057
U102518,2025-06-11,991.86,USSD,loan,T029058
U100945,2025-05-22,366.07,Agent,bill,T029059
U102825,2025-07-10,732.53,Agent,loan,T029060
U102481,2025-05-09,680.23,App,topup,T029061
U100930,2025-07-13,604.67,Agent,send,T029062
U102928,2025-05-16,572.4,App,bill,T029063
U102738,2025-07-20,226.26,Agent,loan,T029064
U101361,2025-07-17,342.68,App,send,T029065
U102575,2025-07-02,949.82,USSD,loan,T029066
U100100,2025-07-26,69.31,Agent,loan,T029067
U102427,2025-07-24,393.47,Agent,bill,T029068
U102273,2025-05-21,748.63,App,bill,T029069
U101747,2025-05-09,489.0,App,send,T029070
U100441,2025-05-31,605.92,USSD,loan,T029071
U102561,2025-05-31,942.9,Agent,bill,T029072
U102848,2025-06-02,341.93,Agent,loan,T029073
U102814,2025-06-30,388.71,Agent,bill,T029074
U100563,2025-05-04,593.87,App,send,T029075
U102272,2025-07-05,233.17,App,loan,T029076
U100647,2025-07-20,7.76,App,send,T029077
U102019,2025-07-13,593.19,USSD,loan,T029078
U101235,2025-05-30,149.65,USSD,send,T029079
U100586,2025-06-11,775.72,Agent,topup,T029080
U100013,2025-07-04,173.45,App,topup,T029081
U101302,2025-07-26,238.02,Agent,topup,T029082
U102141,2025-05-03,687.19,Agent,topup,T029083
U101104,2025-06-03,803.78,Agent,topup,T029084
U101144,2025-05-12,897.12,Agent,bill,T029085
U101322,2025-07-01,369.13,App,topup,T029086
U101901,2025-05-09,672.58,Agent,loan,T029087
U100396,2025-06-19,737.72,Agent,send,T029088
U101746,2025-06-15,878.96,Agent,send,T029089
U100950,2025-06-28,765.97,USSD,loan,T029090
U101066,2025-06-27,80.77,App,loan,T029091
U102709,2025-07-04,669.39,App,topup,T029092
U100500,2025-07-24,815.73,USSD,bill,T029093
U100483,2025-07-10,287.15,USSD,send,T029094
U102219,2025-05-21,543.99,Agent,bill,T029095
U101809,2025-06-19,845.68,USSD,send,T029096
U101823,2025-05-26,396.22,Agent,bill,T029097
U102051,2025-07-08,347.85,App,loan,T029098
U100135,2025-07-18,493.65,USSD,topup,T029099
U102036,2025-05-27,806.79,App,send,T029100
U102235,2025-05-25,268.4,Agent,send,T029101
U102339,2025-05-04,934.25,USSD,send,T029102
U102234,2025-05-30,633.76,App,topup,T029103
U102839,2025-06-04,899.58,Agent,topup,T029104
U101790,2025-06-18,399.12,Agent,topup,T029105
U100806,2025-06-21,293.83,Agent,topup,T029106
U102951,2025-05-20,570.47,USSD,bill,T029107
U101472,2025-05-10,147.19,USSD,loan,T029108
U101298,2025-05-07,273.57,USSD,loan,T029109
U102851,2025-05-30,529.74,Agent,bill,T029110
U100975,2025-05-06,661.53,Agent,loan,T029111
U100792,2025-05-29,929.33,App,loan,T029112
U102199,2025-07-25,495.75,USSD,topup,T029113
U101329,2025-06-15,266.21,Agent,topup,T029114
U101462,2025-05-04,461.09,USSD,topup,T029115
U101175,2025-07-02,94.23,Agent,bill,T029116
U101635,2025-07-28,371.59,App,bill,T029117
U101843,2025-07-07,226.8,App,bill,T029118
U100450,2025-05-09,653.77,USSD,bill,T029119
U102335,2025-07-12,475.94,USSD,topup,T029120
U101413,2025-05-14,410.19,Agent,send,T029121
U101930,2025-05-22,546.39,App,loan,T029122
U102144,2025-07-01,482.64,USSD,bill,T029123
U101551,2025-07-16,844.95,Agent,send,T029124
U101244,2025-05-31,96.0,USSD,send,T029125
U100088,2025-07-21,916.46,App,bill,T029126
U102190,2025-05-04,298.94,USSD,bill,T029127
U102873,2025-05-19,919.45,Agent,topup,T029128
U100442,2025-06-07,532.57,Agent,loan,T029129
U102217,2025-06-21,248.82,Agent,topup,T029130
U100402,2025-06-12,619.25,App,bill,T029131
U101724,2025-05-11,692.72,USSD,loan,T029132
U102870,2025-05-31,452.98,USSD,send,T029133
U101833,2025-06-29,590.12,App,loan,T029134
U100116,2025-07-11,342.87,App,send,T029135
U102290,2025-06-07,532.21,App,topup,T029136
U100533,2025-07-18,338.97,USSD,topup,T029137
U101720,2025-07-14,434.01,USSD,bill,T029138
U101398,2025-06-20,743.51,USSD,loan,T029139
U100481,2025-06-27,37.02,Agent,topup,T029140
U101834,2025-05-07,226.28,App,bill,T029141
U102068,2025-07-11,630.92,App,bill,T029142
U100691,2025-05-03,859.81,USSD,send,T029143
U101577,2025-06-25,194.31,Agent,bill,T029144
U102614,2025-07-01,222.52,USSD,loan,T029145
U102731,2025-06-11,751.3,USSD,bill,T029146
U101640,2025-07-24,226.3,Agent,send,T029147
U102260,2025-07-23,644.34,App,topup,T029148
U102626,2025-06-12,29.36,USSD,bill,T029149
U101037,2025-06-28,930.71,USSD,loan,T029150
U101355,2025-06-12,939.43,App,topup,T029151
U102704,2025-06-21,302.59,Agent,send,T029152
U102191,2025-05-05,884.48,App,send,T029153
U102803,2025-07-23,888.22,Agent,loan,T029154
U101023,2025-07-24,859.04,USSD,send,T029155
U100138,2025-05-13,689.27,USSD,bill,T029156
U100771,2025-05-22,350.53,App,loan,T029157
U102832,2025-07-01,930.42,App,loan,T029158
U101482,2025-05-29,39.66,App,bill,T029159
U101170,2025-07-17,733.46,USSD,bill,T029160
U102835,2025-07-14,956.27,USSD,topup,T029161
U100082,2025-06-29,585.04,App,topup,T029162
U102222,2025-05-25,476.68,USSD,topup,T029163
U100630,2025-06-03,136.18,USSD,bill,T029164
U100547,2025-06-10,147.71,App,send,T029165
U102193,2025-06-18,145.02,Agent,topup,T029166
U102165,2025-05-28,439.75,App,topup,T029167
U101170,2025-05-25,97.4,Agent,loan,T029168
U100619,2025-06-09,646.42,App,send,T029169
U101567,2025-06-14,640.91,App,bill,T029170
U100741,2025-06-24,819.14,USSD,bill,T029171
U100471,2025-07-17,38.86,Agent,topup,T029172
U102130,2025-05-28,279.44,USSD,send,T029173
U100142,2025-05-02,954.14,USSD,topup,T029174
U100541,2025-07-27,624.99,App,bill,T029175
U101548,2025-07-12,914.75,Agent,bill,T029176
U100821,2025-05-22,612.26,USSD,send,T029177
U102501,2025-07-18,15.69,USSD,bill,T029178
U101616,2025-07-13,144.35,App,send,T029179
U100958,2025-06-10,308.39,USSD,send,T029180
U100678,2025-07-09,989.87,Agent,bill,T029181
U101086,2025-07-22,187.1,Agent,bill,T029182
U101195,2025-06-10,303.33,USSD,send,T029183
U100813,2025-05-28,986.3,USSD,loan,T029184
U100182,2025-07-18,621.6,Agent,topup,T029185
U100322,2025-05-02,528.03,USSD,bill,T029186
U100364,2025-05-06,84.19,App,topup,T029187
U101182,2025-06-10,610.16,Agent,bill,T029188
U100477,2025-05-21,585.42,Agent,topup,T029189
U100304,2025-05-13,673.94,App,send,T029190
U101537,2025-06-28,17.16,USSD,loan,T029191
U102078,2025-05-31,4.01,Agent,topup,T029192
U101249,2025-06-15,351.37,USSD,topup,T029193
U102996,2025-05-21,70.47,USSD,bill,T029194
U102577,2025-07-12,184.88,USSD,loan,T029195
U100827,2025-06-17,165.71,Agent,loan,T029196
U101097,2025-06-18,904.75,App,bill,T029197
U101546,2025-07-03,374.49,App,bill,T029198
U100895,2025-05-20,313.75,Agent,topup,T029199
U101886,2025-07-23,226.43,USSD,loan,T029200
U102876,2025-05-11,635.08,Agent,send,T029201
U102354,2025-06-03,58.99,USSD,topup,T029202
U100998,2025-06-25,655.39,USSD,loan,T029203
U101972,2025-06-17,457.45,App,bill,T029204
U101964,2025-06-04,946.49,USSD,loan,T029205
U100782,2025-06-12,221.89,USSD,topup,T029206
U101400,2025-07-07,626.39,App,send,T029207
U102413,2025-07-28,652.68,USSD,bill,T029208
U102323,2025-05-15,261.24,Agent,bill,T029209
U102525,2025-06-27,642.54,Agent,topup,T029210
U101580,2025-07-27,641.81,App,loan,T029211
U102670,2025-07-07,105.3,App,send,T029212
U100924,2025-07-03,452.49,Agent,topup,T029213
U101013,2025-05-14,594.25,App,topup,T029214
U102936,2025-07-03,924.2,Agent,send,T029215
U101323,2025-06-11,279.77,App,topup,T029216
U102118,2025-05-22,188.85,App,loan,T029217
U100970,2025-05-10,984.22,Agent,send,T029218
U102139,2025-06-18,827.87,Agent,bill,T029219
U101304,2025-06-07,351.38,Agent,send,T029220
U102481,2025-06-23,489.42,App,loan,T029221
U101954,2025-07-14,888.48,Agent,topup,T029222
U102449,2025-07-11,343.15,USSD,send,T029223
U101831,2025-05-20,430.7,App,topup,T029224
U102375,2025-07-07,264.96,USSD,loan,T029225
U100690,2025-05-03,378.77,USSD,bill,T029226
U102746,2025-05-13,776.67,App,bill,T029227
U101515,2025-06-23,939.83,App,topup,T029228
U102357,2025-07-19,378.46,Agent,send,T029229
U102186,2025-05-08,238.36,USSD,send,T029230
U102225,2025-06-01,389.87,Agent,topup,T029231
U102838,2025-06-23,979.94,App,loan,T029232
U102250,2025-06-04,326.29,USSD,send,T029233
U101185,2025-07-28,801.87,App,bill,T029234
U100954,2025-07-07,982.55,USSD,send,T029235
U102264,2025-07-03,787.12,USSD,topup,T029236
U102382,2025-05-29,247.09,Agent,topup,T029237
